piRNA Div_Group
569 1.21852001254207 Medium-low
570 1.21852001254207 Medium-high
571 1.21852001254207 Medium-high
572 1.21852001254207 High
573 1.21852001254207 High
574 1.21852001254207 High
575 1.2121967199628 Medium-high
576 1.2121967199628 High
577 1.20577999876631 Medium-low
578 1.20577999876631 Medium-low
579 1.20577999876631 High
580 1.20577999876631 Medium-high
581 1.20577999876631 Medium-high
582 1.20577999876631 Medium-high
583 1.20577999876631 Medium-low
584 1.19926704662171 Medium-high
585 1.19926704662171 Medium-high
586 1.19926704662171 Medium-high
587 1.19265493319482 Medium-low
588 1.19265493319482 Medium-low
589 1.19265493319482 Medium-high
590 1.18594059223171 Medium-high
591 1.18594059223171 Medium-low
592 1.18594059223171 High
593 1.18594059223171 Medium-high
594 1.17912081302052 Medium-high
595 1.17219223117221 Medium-high
596 1.17219223117221 Medium-high
597 1.17219223117221 Medium-high
598 1.16515131865385 Medium-high
599 1.16515131865385 Low
600 1.15799437300066 High
601 1.15799437300066 High
602 1.15799437300066 Medium-high
603 1.15071750562407 Medium-low
604 1.15071750562407 Medium-high
605 1.15071750562407 Medium-high
606 1.15071750562407 Medium-high
607 1.15071750562407 Medium-high
608 1.14331662912353 Medium-low
609 1.14331662912353 Medium-low
610 1.14331662912353 Medium-low
611 1.12812542114265 Low
612 1.12812542114265 Medium-low
613 1.12812542114265 High
614 1.12812542114265 Medium-high
615 1.12812542114265 Medium-high
616 1.12812542114265 Medium-high
617 1.12812542114265 Medium-high
618 1.12812542114265 High
619 1.12032579049399 High
620 1.12032579049399 High
621 1.12032579049399 High
622 1.11238351818493 Medium-low
623 1.11238351818493 Medium-high
624 1.11238351818493 Medium-high
625 1.11238351818493 High
626 1.11238351818493 Medium-high
627 1.11238351818493 High
628 1.11238351818493 Medium-high
629 1.11238351818493 High
630 1.10429328953324 High
631 1.10429328953324 High
632 1.10429328953324 High
633 1.10429328953324 Medium-low
634 1.10429328953324 High
635 1.09604948717962 Medium-high
636 1.09604948717962 High
637 1.09604948717962 Medium-high
638 1.09604948717962 Medium-high
639 1.08764616765849 Medium-high
640 1.08764616765849 Medium-high
641 1.08764616765849 High
642 1.07907703565697 Medium-low
643 1.07907703565697 Medium-low
644 1.07907703565697 Medium-high
645 1.07907703565697 High
646 1.07907703565697 Medium-low
