piRNA Div_Group
640 1.18211293687304 High
641 1.18211293687304 High
642 1.18211293687304 High
643 1.13951661246485 Medium-low
644 1.13951661246485 High
645 1.13951661246485 Medium-high
646 1.13951661246485 Medium-low
647 1.13951661246485 High
648 1.13951661246485 High
649 1.13951661246485 High
650 1.13951661246485 Medium-high
651 1.09228346261356 Medium-high
652 1.09228346261356 Medium-low
653 1.09228346261356 Medium-high
654 1.09228346261356 High
655 1.09228346261356 Medium-high
656 1.09228346261356 High
657 1.09228346261356 High
658 1.09228346261356 High
659 1.09228346261356 High
660 1.09228346261356 Medium-high
661 1.09228346261356 High
662 1.09228346261356 Medium-high
663 1.09228346261356 Medium-high
664 1.03927928698483 Medium-high
665 1.03927928698483 Medium-high
666 1.03927928698483 High
667 1.03927928698483 High
668 1.03927928698483 High
669 1.03927928698483 High
670 1.03927928698483 Medium-high
671 1.03927928698483 High
672 1.03927928698483 Medium-low
673 0.978894983492238 Medium-high
674 0.978894983492238 Medium-high
675 0.978894983492238 Medium-high
676 0.978894983492238 Medium-low
677 0.978894983492238 Medium-low
678 0.978894983492238 Low
679 0.978894983492238 High
680 0.978894983492238 Medium-low
681 0.978894983492238 High
682 0.978894983492238 Medium-high
683 0.978894983492238 Medium-low
684 0.978894983492238 Medium-low
685 0.978894983492238 Medium-high
686 0.978894983492238 High
687 0.978894983492238 High
688 0.978894983492238 High
689 0.978894983492238 Medium-high
690 0.978894983492238 Medium-high
691 0.978894983492238 High
692 0.908737746166582 High
693 0.908737746166582 Medium-low
694 0.908737746166582 High
695 0.908737746166582 Medium-low
696 0.908737746166582 High
697 0.908737746166582 High
698 0.908737746166582 Medium-high
699 0.908737746166582 Medium-high
700 0.908737746166582 High
701 0.908737746166582 Medium-low
702 0.908737746166582 High
703 0.908737746166582 High
704 0.908737746166582 High
705 0.908737746166582 Medium-high
706 0.82502162521353 Medium-high
707 0.82502162521353 Medium-high
708 0.82502162521353 Medium-low
709 0.82502162521353 Medium-low
710 0.82502162521353 Medium-high
711 0.82502162521353 Medium-high
712 0.82502162521353 Medium-low
713 0.82502162521353 Medium-high
714 0.82502162521353 High
715 0.82502162521353 High
716 0.82502162521353 Medium-high
717 0.82502162521353 Medium-high
718 0.82502162521353 Medium-high
719 0.82502162521353 High
720 0.82502162521353 Medium-low
721 0.82502162521353 High
722 0.82502162521353 Medium-high
723 0.82502162521353 Medium-high
724 0.82502162521353 Medium-high
725 0.82502162521353 High
726 0.82502162521353 Medium-high
727 0.82502162521353 High
728 0.82502162521353 High
729 0.82502162521353 Medium-high
730 0.82502162521353 High
731 0.82502162521353 Medium-low
732 0.721219257802373 Medium-high
733 0.721219257802373 Medium-high
734 0.721219257802373 Medium-low
735 0.721219257802373 Medium-low
736 0.721219257802373 Medium-low
737 0.721219257802373 High
738 0.721219257802373 Medium-high
739 0.721219257802373 Medium-high
740 0.721219257802373 High
742 0.721219257802373 Medium-high
743 0.721219257802373 Medium-low
744 0.721219257802373 High
745 0.721219257802373 High
746 0.721219257802373 Medium-low
747 0.721219257802373 High
748 0.721219257802373 Medium-low
749 0.721219257802373 Medium-high
750 0.721219257802373 High
751 0.584544472709894 Medium-low
753 0.584544472709894 Medium-low
754 0.584544472709894 Medium-low
756 0.584544472709894 Low
757 0.584544472709894 Medium-low
758 0.584544472709894 Low
759 0.584544472709894 Medium-low
760 0.584544472709894 Medium-low
761 0.584544472709894 High
762 0.584544472709894 High
763 0.584544472709894 Medium-high
764 0.584544472709894 High
765 0.584544472709894 High
766 0.584544472709894 High
767 0.584544472709894 Medium-low
768 0.584544472709894 High
769 0.584544472709894 High
770 0.584544472709894 Medium-high
771 0.584544472709894 Medium-high
772 0.584544472709894 Medium-high
773 0.584544472709894 Medium-high
774 0.584544472709894 Medium-high
775 0.584544472709894 High
777 0.584544472709894 Medium-low
778 0.38398456332928 Medium-high
779 0.38398456332928 Medium-high
782 0.38398456332928 Medium-low
783 0.38398456332928 Medium-high
784 0.38398456332928 Medium-low
785 0.38398456332928 Low
786 0.38398456332928 Medium-low
788 0.38398456332928 High
789 0.38398456332928 High
790 0.38398456332928 Medium-high
791 0.38398456332928 High
792 0.38398456332928 Medium-high
793 0.38398456332928 Medium-high
794 0.38398456332928 High
795 0.38398456332928 High
796 0.38398456332928 High
797 0.38398456332928 Medium-low
798 0.38398456332928 High
799 0.38398456332928 High
800 0.38398456332928 High
801 0.38398456332928 High
802 0.38398456332928 High
803 0.38398456332928 Medium-high
804 0.38398456332928 High
805 0.38398456332928 Medium-high
806 0.38398456332928 High
807 0.38398456332928 High
808 0.38398456332928 Medium-high
809 0.38398456332928 High
810 0.38398456332928 Medium-high
811 0.38398456332928 Medium-low
812 0.38398456332928 Medium-high
813 0.38398456332928 Medium-high
814 0.38398456332928 High
815 0.38398456332928 High
816 0.38398456332928 Low
817 0.38398456332928 High
818 0.38398456332928 Medium-high
819 0.38398456332928 High
820 0.38398456332928 Medium-high
821 0.38398456332928 Medium-high
822 0.38398456332928 Medium-high
823 0 Medium-low
824 0 Medium-low
825 0 Medium-low
826 0 Medium-high
827 0 Medium-low
828 0 Medium-high
829 0 High
830 0 High
831 0 Medium-low
832 0 Low
833 0 High
834 0 Medium-high
835 0 Medium-high
836 0 Medium-high
837 0 Medium-high
838 0 High
839 0 High
841 0 Medium-high
842 0 High
