piRNA Div_Group
1043 0.284097011085367 Medium-low
1046 0.284097011085367 Medium-low
1047 0.284097011085367 Low
1048 0.284097011085367 Medium-low
1049 0.284097011085367 Medium-high
1051 0.284097011085367 Medium-low
1052 0.284097011085367 Low
1053 0.284097011085367 Medium-low
1054 0.284097011085367 Medium-low
1055 0.284097011085367 Medium-high
1056 0.284097011085367 High
1057 0.284097011085367 Medium-low
1059 0.284097011085367 Medium-high
1060 0.284097011085367 Medium-high
1061 0.284097011085367 Medium-high
1062 0.284097011085367 Medium-low
1063 0.284097011085367 Medium-low
1064 0.284097011085367 Medium-high
1066 0.284097011085367 Medium-low
1070 0.284097011085367 Medium-low
1071 0.284097011085367 Medium-high
1072 0.284097011085367 Medium-high
1073 0.284097011085367 High
1074 0.284097011085367 Medium-high
1076 0.284097011085367 Medium-low
1077 0.284097011085367 Medium-high
1078 0.284097011085367 Medium-high
1079 0.284097011085367 Medium-low
1080 0.284097011085367 Medium-low
1081 0.284097011085367 Medium-low
1082 0.284097011085367 Medium-high
1083 0.284097011085367 Medium-high
1084 0.284097011085367 Medium-low
1086 0.284097011085367 Medium-high
1088 0.284097011085367 Medium-low
1089 0.284097011085367 Medium-high
1091 0.284097011085367 Medium-low
1092 0.284097011085367 Medium-high
1093 0.284097011085367 Medium-low
1094 0.284097011085367 Medium-low
1095 0.284097011085367 Medium-low
1096 0.284097011085367 Medium-low
1097 0.284097011085367 Medium-low
1100 0.284097011085367 Medium-low
1101 0.284097011085367 Medium-low
1102 0.284097011085367 Medium-low
1104 0 Medium-low
1105 0 Medium-low
1106 0 Medium-low
1107 0 Low
1111 0 High
1112 0 Medium-low
1113 0 Medium-low
1114 0 Medium-high
1121 0 Medium-high
1122 0 Medium-low
1123 0 Low
1124 0 Medium-high
1125 0 Low
1126 0 Low
1127 0 Medium-low
1128 0 Medium-high
1129 0 Medium-high
1130 0 Medium-high
1131 0 High
1132 0 High
1133 0 Medium-low
1134 0 Medium-low
1136 0 Medium-high
1137 0 Medium-low
1138 0 Medium-high
1139 0 Medium-high
1140 0 Medium-low
1141 0 Medium-low
1142 0 Low
1143 0 Medium-low
